DATA LENGTH(steps) :
1245
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.623662     0.983159     -0.003225    0.022761     0.181300     0.120983     -2.332212    -1.016980    1.354591     -0.411334    0.309251     0.116683     0.544875     -0.156390    -0.580257    0.027911    
0.623632     0.983078     -0.003518    0.022778     0.181732     0.124322     -2.303172    -1.022415    1.353649     -0.413326    0.303631     0.119343     0.544270     -0.158743    -0.578276    0.027148    
0.623595     0.983013     -0.003804    0.022758     0.182082     0.127811     -2.272313    -1.028011    1.352478     -0.415323    0.297696     0.121927     0.543685     -0.161190    -0.576250    0.026528    
0.623551     0.982963     -0.004085    0.022704     0.182352     0.131457     -2.239638    -1.033699    1.350939     -0.417317    0.291484     0.124417     0.543122     -0.163723    -0.574187    0.026055    
0.623500     0.982927     -0.004360    0.022616     0.182548     0.135266     -2.205161    -1.039413    1.348893     -0.419297    0.285017     0.126796     0.542588     -0.166342    -0.572094    0.025723    
0.623442     0.982905     -0.004630    0.022498     0.182674     0.139243     -2.168911    -1.045080    1.346198     -0.421252    0.278317     0.129044     0.542087     -0.169043    -0.569980    0.025523    
0.623378     0.982896     -0.004893    0.022351     0.182735     0.143392     -2.130929    -1.050628    1.342727     -0.423165    0.271406     0.131147     0.541626     -0.171816    -0.567857    0.025435    
0.623306     0.982899     -0.005150    0.022177     0.182735     0.147717     -2.091281    -1.055985    1.338356     -0.425021    0.264304     0.133085     0.541208     -0.174657    -0.565735    0.025436    
0.623228     0.982912     -0.005401    0.021979     0.182679     0.152220     -2.050051    -1.061076    1.332988     -0.426800    0.257035     0.134843     0.540839     -0.177554    -0.563626    0.025499    
0.623145     0.982935     -0.005647    0.021760     0.182572     0.156900     -2.007356    -1.065827    1.326542     -0.428484    0.249621     0.136408     0.540525     -0.180496    -0.561545    0.025592    
0.623055     0.982968     -0.005887    0.021522     0.182417     0.161755     -1.963342    -1.070165    1.318981     -0.430055    0.242084     0.137766     0.540267     -0.183468    -0.559503    0.025685    
0.622960     0.983009     -0.006124    0.021267     0.182221     0.166782     -1.918185    -1.074019    1.310285     -0.431495    0.234443     0.138906     0.540071     -0.186452    -0.557513    0.025752    
0.622861     0.983056     -0.006357    0.020998     0.181987     0.171974     -1.872099    -1.077321    1.300480     -0.432789    0.226720     0.139821     0.539941     -0.189432    -0.555588    0.025777    
0.622758     0.983110     -0.006586    0.020718     0.181720     0.177322     -1.825343    -1.080011    1.289645     -0.433920    0.218936     0.140506     0.539878     -0.192386    -0.553741    0.025747    
0.622653     0.983169     -0.006814    0.020427     0.181426     0.182813     -1.778205    -1.082036    1.277885     -0.434876    0.211118     0.140959     0.539886     -0.195295    -0.551985    0.025661    
0.622545     0.983232     -0.007039    0.020129     0.181108     0.188432     -1.731019    -1.083354    1.265362     -0.435648    0.203297     0.141182     0.539967     -0.198136    -0.550330    0.025528    
0.622437     0.983298     -0.007265    0.019825     0.180773     0.194162     -1.684137    -1.083936    1.252248     -0.436234    0.195513     0.141180     0.540121     -0.200887    -0.548786    0.025359    
0.622329     0.983367     -0.007490    0.019516     0.180425     0.199979     -1.637941    -1.083768    1.238758     -0.436634    0.187818     0.140961     0.540350     -0.203526    -0.547364    0.025175    
0.622223     0.983436     -0.007717    0.019203     0.180068     0.205861     -1.592834    -1.082854    1.225137     -0.436855    0.180264     0.140535     0.540653     -0.206030    -0.546073    0.024999    
0.622120     0.983506     -0.007946    0.018888     0.179710     0.211779     -1.549210    -1.081212    1.211610     -0.436911    0.172917     0.139917     0.541027     -0.208378    -0.544920    0.024857    
0.622022     0.983575     -0.008178    0.018572     0.179353     0.217707     -1.507464    -1.078876    1.198423     -0.436816    0.165844     0.139122     0.541474     -0.210557    -0.543914    0.024776    
0.621929     0.983643     -0.008413    0.018254     0.179004     0.223612     -1.467970    -1.075899    1.185794     -0.436592    0.159114     0.138166     0.541990     -0.212551    -0.543057    0.024781    
0.621844     0.983708     -0.008653    0.017937     0.178667     0.229462     -1.431073    -1.072341    1.173923     -0.436263    0.152796     0.137068     0.542574     -0.214360    -0.542357    0.024896    
0.621769     0.983769     -0.008897    0.017620     0.178348     0.235224     -1.397087    -1.068274    1.162987     -0.435854    0.146951     0.135847     0.543225     -0.215985    -0.541817    0.025136    
0.621703     0.983826     -0.009148    0.017304     0.178052     0.240865     -1.366279    -1.063776    1.153117     -0.435395    0.141645     0.134517     0.543939     -0.217434    -0.541438    0.025513    
0.621650     0.983878     -0.009405    0.016991     0.177782     0.246353     -1.338878    -1.058927    1.144428     -0.434916    0.136929     0.133096     0.544716     -0.218727    -0.541220    0.026033    
0.621610     0.983924     -0.009668    0.016679     0.177544     0.251656     -1.315064    -1.053805    1.137001     -0.434448    0.132847     0.131597     0.545551     -0.219884    -0.541159    0.026691    
0.621585     0.983963     -0.009938    0.016372     0.177342     0.256746     -1.294979    -1.048485    1.130890     -0.434021    0.129437     0.130029     0.546442     -0.220932    -0.541249    0.027481    
0.621575     0.983994     -0.010215    0.016070     0.177180     0.261595     -1.278721    -1.043031    1.126143     -0.433666    0.126736     0.128402     0.547383     -0.221901    -0.541483    0.028386    
0.621583     0.984017     -0.010501    0.015774     0.177061     0.266178     -1.266352    -1.037498    1.122775     -0.433411    0.124777     0.126721     0.548368     -0.222825    -0.541847    0.029386    
0.621608     0.984032     -0.010794    0.015485     0.176989     0.270476     -1.257897    -1.031930    1.120811     -0.433284    0.123582     0.124986     0.549390     -0.223732    -0.542328    0.030457    
0.621652     0.984037     -0.011095    0.015208     0.176966     0.274471     -1.253347    -1.026353    1.120256     -0.433308    0.123180     0.123199     0.550441     -0.224653    -0.542911    0.031570    
0.621716     0.984032     -0.011404    0.014942     0.176996     0.278148     -1.252663    -1.020781    1.121120     -0.433507    0.123596     0.121359     0.551512     -0.225615    -0.543577    0.032700    
0.621798     0.984017     -0.011720    0.014692     0.177080     0.281499     -1.255781    -1.015212    1.123411     -0.433896    0.124838     0.119461     0.552593     -0.226637    -0.544308    0.033818    
0.621900     0.983991     -0.012046    0.014459     0.177221     0.284517     -1.262607    -1.009628    1.127141     -0.434490    0.126914     0.117500     0.553672     -0.227734    -0.545086    0.034894    
0.622022     0.983954     -0.012380    0.014246     0.177420     0.287198     -1.273017    -1.003999    1.132301     -0.435297    0.129817     0.115473     0.554738     -0.228915    -0.545896    0.035905    
0.622162     0.983906     -0.012722    0.014056     0.177678     0.289546     -1.286866    -0.998282    1.138880     -0.436319    0.133528     0.113376     0.555782     -0.230187    -0.546722    0.036830    
0.622322     0.983846     -0.013072    0.013893     0.177996     0.291563     -1.303976    -0.992423    1.146842     -0.437553    0.138017     0.111203     0.556790     -0.231538    -0.547551    0.037652    
0.622499     0.983775     -0.013432    0.013758     0.178376     0.293256     -1.324151    -0.986359    1.156139     -0.438987    0.143239     0.108954     0.557751     -0.232964    -0.548373    0.038358    
0.622694     0.983691     -0.013801    0.013656     0.178817     0.294637     -1.347165    -0.980027    1.166696     -0.440604    0.149139     0.106624     0.558656     -0.234447    -0.549178    0.038943    
0.622904     0.983595     -0.014178    0.013588     0.179321     0.295717     -1.372774    -0.973357    1.178405     -0.442384    0.155652     0.104214     0.559493     -0.235967    -0.549962    0.039407    
0.623130     0.983486     -0.014565    0.013557     0.179887     0.296509     -1.400711    -0.966281    1.191125     -0.444297    0.162708     0.101724     0.560253     -0.237499    -0.550722    0.039755    
0.623369     0.983365     -0.014963    0.013565     0.180515     0.297031     -1.430697    -0.958738    1.204694     -0.446313    0.170231     0.099157     0.560929     -0.239019    -0.551456    0.039997    
0.623620     0.983231     -0.015371    0.013615     0.181205     0.297299     -1.462436    -0.950671    1.218910     -0.448399    0.178150     0.096514     0.561514     -0.240497    -0.552168    0.040144    
0.623882     0.983084     -0.015789    0.013706     0.181958     0.297331     -1.495633    -0.942034    1.233564     -0.450516    0.186385     0.093800     0.562000     -0.241906    -0.552859    0.040211    
0.624153     0.982924     -0.016218    0.013842     0.182772     0.297146     -1.529987    -0.932793    1.248425     -0.452632    0.194881     0.091019     0.562384     -0.243223    -0.553539    0.040216    
0.624432     0.982751     -0.016658    0.014022     0.183647     0.296763     -1.565205    -0.922926    1.263247     -0.454707    0.203571     0.088177     0.562661     -0.244420    -0.554213    0.040171    
0.624716     0.982565     -0.017108    0.014247     0.184582     0.296200     -1.601002    -0.912426    1.277802     -0.456711    0.212411     0.085279     0.562830     -0.245476    -0.554891    0.040094    
0.625004     0.982365     -0.017570    0.014515     0.185577     0.295477     -1.637112    -0.901297    1.291855     -0.458609    0.221355     0.082334     0.562889     -0.246376    -0.555586    0.039995    
0.625295     0.982153     -0.018042    0.014828     0.186630     0.294612     -1.673285    -0.889558    1.305188     -0.460373    0.230375     0.079348     0.562838     -0.247100    -0.556310    0.039883    
0.625587     0.981927     -0.018525    0.015183     0.187739     0.293625     -1.709298    -0.877238    1.317608     -0.461976    0.239436     0.076330     0.562678     -0.247643    -0.557077    0.039768    
0.625878     0.981688     -0.019017    0.015579     0.188904     0.292530     -1.744945    -0.864377    1.328928     -0.463399    0.248516     0.073288     0.562411     -0.247998    -0.557905    0.039654    
0.626167     0.981436     -0.019519    0.016014     0.190122     0.291347     -1.780054    -0.851022    1.339015     -0.464616    0.257580     0.070233     0.562041     -0.248164    -0.558808    0.039545    
0.626452     0.981171     -0.020029    0.016486     0.191391     0.290089     -1.814468    -0.837227    1.347737     -0.465620    0.266599     0.067175     0.561572     -0.248145    -0.559803    0.039446    
0.626732     0.980894     -0.020548    0.016993     0.192709     0.288773     -1.848064    -0.823049    1.355010     -0.466393    0.275547     0.064124     0.561011     -0.247950    -0.560911    0.039361    
0.627007     0.980604     -0.021074    0.017531     0.194073     0.287412     -1.880733    -0.808552    1.360771     -0.466935    0.284383     0.061092     0.560363     -0.247591    -0.562146    0.039293    
0.627274     0.980303     -0.021604    0.018099     0.195480     0.286022     -1.912388    -0.793798    1.364988     -0.467241    0.293080     0.058090     0.559637     -0.247084    -0.563526    0.039250    
0.627533     0.979990     -0.022142    0.018692     0.196927     0.284615     -1.942965    -0.778850    1.367671     -0.467316    0.301606     0.055129     0.558839     -0.246447    -0.565067    0.039237    
0.627782     0.979666     -0.022682    0.019309     0.198410     0.283204     -1.972405    -0.763773    1.368836     -0.467167    0.309930     0.052219     0.557977     -0.245699    -0.566780    0.039257    
0.628022     0.979333     -0.023226    0.019946     0.199925     0.281803     -2.000675    -0.748628    1.368552     -0.466807    0.318026     0.049370     0.557059     -0.244865    -0.568676    0.039315    
